id,year,gender,jobtenure,pos,procjust,valuefit,sickdays,jobsat,distjust,jobstrain,perf,training,pos_l1,perf_l1,procjust_l1,valuefit_l1,sickdays_l1,jobsat_l1,distjust_l1,jobstrain_l1,training_l1
194,2016,2,9,2.25,1,1.33,2,1.9000001,2,3.6700001,3.4000001,0,2.5,2,1.75,2,0,1.6999998,2.3299999,5,0
195,2014,1,17,3.25,4,4,2,3.27,3.3299999,4,3.9000001,0,,,,,,,,,
195,2015,1,18,3.75,3.5,5,1,2.0999999,2,5,2.7,1,3.25,3,4,4,2,3.27,3.3299999,4,0
195,2016,1,19,3.75,2.75,3.6700001,2,2.4000001,3.0599999,3.3299999,4,1,3.75,2,3.5,5,1,2.0999999,2,5,1
198,2014,1,12,1,3.25,4.3299999,0,2.6399999,6,4.3299999,2.0999999,1,,,,,,,,,
198,2015,1,13,1,4,5,2,1.5999999,5.3299999,5,1.2,0,1,2,3.25,4.3299999,0,2.6399999,6,4.3299999,1
198,2016,1,14,1,3.25,5,0,2.1999998,5.6700001,5,1.5,0,1,1,4,5,2,1.5999999,5.3299999,5,0
200,2014,1,2,2.75,3.25,4,0,1.9099998,5.3299999,3.6700001,3.7,0,,,,,,,,,
200,2015,1,3,2,3.5,3.6700001,0,1.8000002,4.3299999,4.5999999,3.5,0,2.75,3,3.25,4,0,1.9099998,5.3299999,3.6700001,0
200,2016,1,4,1.5,2.75,3,0,2,3.3299999,5,4.1999998,0,2,3,3.5,3.6700001,0,1.8000002,4.3299999,4.5999999,0
202,2014,1,2,3.25,3.5,3,14,1.5500002,4,4,3.3,0,,,,,,,,,
202,2015,1,3,4,4.25,2.3299999,0,.30000019,4.3299999,3.6700001,3.5999999,0,3.25,3,3.5,3,14,1.5500002,4,4,0
202,2016,1,4,4,4.75,2.3299999,24,1.3000002,5,3.6700001,3.5999999,1,4,3,4.25,2.3299999,0,.30000019,4.3299999,3.6700001,0
203,2014,1,17,3,2.25,4,2,3.9100001,5.6700001,2,4.9000001,1,,,,,,,,,
203,2015,1,18,3.25,1.5,5,4,2.9000001,6,4,3.5,0,3,4,2.25,4,2,3.9100001,5.6700001,2,1
203,2016,1,19,3.75,1.25,3.6700001,2,4.4000001,5.3299999,3.6700001,2.3,0,3.25,3,1.5,5,4,2.9000001,6,4,0
204,2014,1,14,3.75,3.75,4,6,1.6399999,4.6700001,2,3,1,,,,,,,,,
204,2015,1,15,4,2.75,3.3299999,8,1.5,5.3299999,3.3299999,1.5,1,3.75,2,3.75,4,6,1.6399999,4.6700001,2,1
204,2016,1,16,3.5,2.25,3,8,1.4000001,6,2.6700001,3.0999999,1,4,1,2.75,3.3299999,8,1.5,5.3299999,3.3299999,1
205,2014,1,21,3,2.5,3,4,2.9099998,4,3.3299999,3.5,0,,,,,,,,,
205,2015,1,22,2,2.75,2.3299999,2,1.6999998,3.6700001,5,4.3000002,1,3,3,2.5,3,4,2.9099998,4,3.3299999,0
205,2016,1,23,2.25,2.5,2.6700001,0,3,2.6700001,5,4.4000001,0,2,4,2.75,2.3299999,2,1.6999998,3.6700001,5,1
206,2014,1,4,3,2,2.6700001,4,2.9099998,4.6700001,4,5.4000001,0,,,,,,,,,
206,2015,1,5,3.25,2.25,3.3299999,2,1.8000002,5.6700001,4.5999999,3.7,0,3,5,2,2.6700001,4,2.9099998,4.6700001,4,0
206,2016,1,6,3.25,2.75,3.3299999,1,2.9000001,4.3299999,4.6700001,4.9000001,1,3.25,3,2.25,3.3299999,2,1.8000002,5.6700001,4.5999999,0
207,2014,1,15,1,1,5,0,5.0900002,6,1,5.8000002,0,,,,,,,,,
207,2015,1,16,2,2.75,3.9400001,9,4,4.3299999,1,5,1,1,5,1,5,0,5.0900002,6,1,0
207,2016,1,17,1.75,3.5,3.3299999,0,5.4000001,3.6700001,1.33,5.0999999,0,2,4,2.75,3.9400001,9,4,4.3299999,1,1
208,2014,1,0,3.75,4,4,0,1,3,1,5,1,,,,,,,,,
208,2015,1,1,4.25,4.5,3.3299999,0,2.3000002,2.3299999,3.3299999,3.9000001,1,3.75,4,4,4,0,1,3,1,1
208,2016,1,2,5,5,3.6700001,0,1.1999998,3.3299999,3,5.3000002,1,4.25,3,4.5,3.3299999,0,2.3000002,2.3299999,3.3299999,1
210,2014,1,4,3.75,3.5,4,0,2.8200002,4,2,3.8,0,,,,,,,,,
210,2015,1,5,3,3,3.3299999,0,1.8000002,5,5,3.5999999,0,3.75,3,3.5,4,0,2.8200002,4,2,0
210,2016,1,6,2.75,3.75,4,11,1.9000001,4.6700001,4.3299999,2.5,0,3,3,3,3.3299999,0,1.8000002,5,5,0
212,2014,1,10,3,2.75,3.6700001,0,2.8200002,3.3299999,4.3299999,3.5999999,0,,,,,,,,,
212,2015,1,11,3.5,2.5,3.6700001,4,1.6999998,3.6700001,4.3299999,2.4000001,1,3,3,2.75,3.6700001,0,2.8200002,3.3299999,4.3299999,0
212,2016,1,12,4.25,2.75,4.6700001,0,2.4000001,4,3.6700001,4.5,1,3.5,2,2.5,3.6700001,4,1.6999998,3.6700001,4.3299999,1
214,2014,1,8,2,3,3.3299999,0,2.1799998,4.3299999,4,5,1,,,,,,,,,
214,2015,1,9,1.75,2.25,4,0,1,4.6700001,5,3.0999999,0,2,4,3,3.3299999,0,2.1799998,4.3299999,4,1
214,2016,1,10,2.5,2.5,5,3,2.3000002,5.6700001,4.6700001,3.7,0,1.75,3,2.25,4,0,1,4.6700001,5,0
215,2014,1,9,1.5,2.75,3.3299999,0,3.9100001,4.3299999,5,3.8,0,,,,,,,,,
215,2015,1,10,1.25,3,4,5,2.8000002,4.3299999,5,2.3,1,1.5,3,2.75,3.3299999,0,3.9100001,4.3299999,5,0
215,2016,1,11,2.75,3,5,0,3.8,4.6700001,5,3.0999999,0,1.25,2,3,4,5,2.8000002,4.3299999,5,1
216,2014,1,12,3,3.25,3.6700001,0,3.3599999,4.3299999,2.3299999,4.8000002,1,,,,,,,,,
216,2015,1,13,3.5,3.25,3,0,2.3000002,4.6700001,4,3.7,0,3,4,3.25,3.6700001,0,3.3599999,4.3299999,2.3299999,1
216,2016,1,14,2.75,4.25,3.6700001,2,2.6999998,5,3.6700001,3.7,0,3.5,3,3.25,3,0,2.3000002,4.6700001,4,0
217,2014,1,4,3.25,3.5,3,14,1.1799998,3.3299999,4,2,0,,,,,,,,,
217,2015,1,5,3.75,2.5,4,0,2.4000001,3.3299999,3.3299999,2.5999999,1,3.25,1,3.5,3,14,1.1799998,3.3299999,4,0
217,2016,1,6,3.75,3,4.6700001,0,1.5999999,3.6700001,3.3299999,4.3000002,1,3.75,2,2.5,4,0,2.4000001,3.3299999,3.3299999,1
218,2014,1,23,3,3,3,0,3.3599999,3.3299999,2,2.3,1,,,,,,,,,
218,2015,1,24,3.25,3,2.3299999,0,2.3000002,2.3299999,1.67,2.9000001,1,3,2,3,3,0,3.3599999,3.3299999,2,1
218,2016,1,25,3.5,3,2.3299999,9,3.8,3,2,4.6999998,1,3.25,2,3,2.3299999,0,2.3000002,2.3299999,1.67,1
223,2014,1,3,3,4,5,0,1.5500002,4,1,2.9000001,0,,,,,,,,,
223,2015,1,4,3.75,5,3.6700001,0,1.4000001,3,4.6700001,2.7,1,3,2,4,5,0,1.5500002,4,1,0
223,2016,1,5,4.25,3.5,4.3299999,11,1.0999999,2.3299999,3.3299999,2.5,0,3.75,2,5,3.6700001,0,1.4000001,3,4.6700001,1
226,2014,1,3,2.5,3,2.6700001,0,3.3599999,5,4,4.6999998,1,,,,,,,,,
226,2015,1,4,2.25,4,2.3299999,0,2.3000002,3.6700001,3.6700001,4,1,2.5,4,3,2.6700001,0,3.3599999,5,4,1
226,2016,1,5,2.75,3.5,2.3299999,5,2.9000001,3.6700001,3.3299999,4.3000002,1,2.25,4,4,2.3299999,0,2.3000002,3.6700001,3.6700001,1
227,2014,2,7,4.75,4,4.6700001,0,.26999998,2,1,4.5999999,1,,,,,,,,,
227,2015,2,8,3.25,4,4.6700001,0,1.5999999,2.6700001,4,2.8,1,4.75,4,4,4.6700001,0,.26999998,2,1,1
227,2016,2,9,3,5,4.6700001,14,1.4000001,2,4.6700001,3.5999999,0,3.25,2,4,4.6700001,0,1.5999999,2.6700001,4,1
228,2014,2,6,3.5,3.5,4,0,1.9099998,4,3.6700001,3.7,0,,,,,,,,,
228,2015,2,7,4,4,4.3299999,0,1.8000002,3.3299999,4.6700001,2.5,0,3.5,3,3.5,4,0,1.9099998,4,3.6700001,0
228,2016,2,8,3.5,3,3.6700001,1,2.1999998,2.6700001,4,3.9000001,1,4,2,4,4.3299999,0,1.8000002,3.3299999,4.6700001,0
229,2014,1,18,2,3,3,0,1.5500002,4,2.3299999,2.9000001,0,,,,,,,,,
229,2015,1,19,3,3,4,0,.30000019,4.3299999,3,2.5,1,2,2,3,3,0,1.5500002,4,2.3299999,0
229,2016,1,20,3.75,3.25,4.3299999,0,.80000019,3.3299999,2.6700001,2.7,0,3,2,3,4,0,.30000019,4.3299999,3,1
230,2014,1,3,3,3.25,4,0,1.8200002,3.3299999,1,4.6999998,1,,,,,,,,,
230,2015,1,4,3.25,3.25,4.6700001,8,.5999999,3,3.3299999,3,0,3,4,3.25,4,0,1.8200002,3.3299999,1,1
230,2016,1,5,3.75,3.5,4.3299999,0,2.1999998,3.6700001,3,4,0,3.25,3,3.25,4.6700001,8,.5999999,3,3.3299999,0
231,2014,1,12,4,3,4,1,1.8200002,3.3299999,1.67,3.5,1,,,,,,,,,
231,2015,1,13,3.75,2.25,4.6700001,0,.5999999,3,3.9400001,3.0999999,0,4,3,3,4,1,1.8200002,3.3299999,1.67,1
231,2016,1,14,4.25,3,5,11,1.6999998,3,4,2.0999999,1,3.75,3,2.25,4.6700001,0,.5999999,3,3.9400001,0
232,2014,1,22,3.75,4,4,0,1.27,3,2,3.5,0,,,,,,,,,
232,2015,1,23,3.75,3.25,5,0,1.1999998,4,3.6700001,3.8,1,3.75,3,4,4,0,1.27,3,2,0
232,2016,1,24,4.5,4.5,3.9400001,2,1.0999999,3,3.6700001,4,1,3.75,3,3.25,5,0,1.1999998,4,3.6700001,1
233,2014,1,1,3.5,4,4,0,.63999987,3,2,2.0999999,1,,,,,,,,,
233,2015,1,2,3,3,4.3299999,0,2.0999999,3,2.3299999,2.2,1,3.5,2,4,4,0,.63999987,3,2,1
233,2016,1,3,2.5,3.25,4.3299999,0,2.4000001,3.6700001,2.3299999,4,0,3,2,3,4.3299999,0,2.0999999,3,2.3299999,1
234,2014,1,16,2.5,3,3,4,4,4.6700001,4.6700001,2.5,0,,,,,,,,,
234,2015,1,17,1.5,2,2.3299999,0,2.8000002,4.3299999,5,2.4000001,0,2.5,2,3,3,4,4,4.6700001,4.6700001,0
234,2016,1,18,1.25,3,2.3299999,0,3.8,4.6700001,4.3299999,3.7,0,1.5,2,2,2.3299999,0,2.8000002,4.3299999,5,0
235,2014,1,14,3.25,3.25,4,0,1.9099998,4.6700001,2,5.8000002,1,,,,,,,,,
235,2015,1,15,4.25,3.5,3.6700001,1,.69999981,4.6700001,3.3299999,5.5999999,1,3.25,5,3.25,4,0,1.9099998,4.6700001,2,1
235,2016,1,16,4.5,3.75,3.6700001,6,1.3000002,4.6700001,4,4.1999998,1,4.25,5,3.5,3.6700001,1,.69999981,4.6700001,3.3299999,1
236,2014,2,5,3.5,3.5,4,0,.17999983,3,2.6700001,3.7,1,,,,,,,,,
236,2015,2,6,4.25,3.25,4,0,1.5,2,4.3299999,4.5,1,3.5,3,3.5,4,0,.17999983,3,2.6700001,1
236,2016,2,7,4,3.75,4,2,1,2.3299999,5,4,1,4.25,4,3.25,4,0,1.5,2,4.3299999,1
237,2014,1,1,4,4,4,0,1,3,2,4.3000002,0,,,,,,,,,
237,2015,1,2,3.5,4,5,0,1,4,3.3299999,2.8,1,4,4,4,4,0,1,3,2,0
237,2016,1,3,3.5,4,3.6700001,0,.30000019,4.6700001,3.3299999,3.2,0,3.5,2,4,5,0,1,4,3.3299999,1
240,2014,1,1,3.75,3.75,3.6700001,0,1.0900002,3,2.3299999,4.8000002,0,,,,,,,,,
240,2015,1,2,3.25,4.5,4.3299999,0,2.3000002,3,5,3.4000001,0,3.75,4,3.75,3.6700001,0,1.0900002,3,2.3299999,0
240,2016,1,3,3.75,4.25,3.3299999,0,1.0999999,3,3.3299999,1.1,0,3.25,3,4.5,4.3299999,0,2.3000002,3,5,0
245,2014,1,8,4,4,5,0,.63999987,3.6700001,1.67,3.5,0,,,,,,,,,
245,2015,1,9,4.75,3.5,3.6700001,0,2.0999999,3,3.3299999,3.5999999,0,4,3,4,5,0,.63999987,3.6700001,1.67,0
245,2016,1,10,4.75,3.25,3.6700001,2,1,2,3.6700001,3.3,0,4.75,3,3.5,3.6700001,0,2.0999999,3,3.3299999,0
246,2014,2,12,3,3,3.3299999,0,1.4499998,4.6700001,2,5.5,1,,,,,,,,,
246,2015,2,13,2.25,3.25,3.3299999,0,1.4000001,3.6700001,3.9400001,2.0999999,1,3,5,3,3.3299999,0,1.4499998,4.6700001,2,1
246,2016,2,14,2.75,4.25,3.3299999,0,.69999981,3.3299999,3.6700001,3.4000001,0,2.25,2,3.25,3.3299999,0,1.4000001,3.6700001,3.9400001,1
248,2014,1,5,2.75,3,3,0,2.5500002,4.3299999,2,2.3,0,,,,,,,,,
248,2015,1,6,3,2.5,3.6700001,18,1.5,3.3299999,2.3299999,2.3,0,2.75,2,3,3,0,2.5500002,4.3299999,2,0
248,2016,1,7,3.25,1.5,4.6700001,0,1.6999998,4,2.3299999,3.5999999,0,3,2,2.5,3.6700001,18,1.5,3.3299999,2.3299999,0
249,2014,2,5,4,3.5,4,11,1.1799998,3.6700001,3.6700001,4.9000001,1,,,,,,,,,
249,2015,2,6,4.5,3.75,3.6700001,0,1.0999999,4.3299999,3.6700001,4,1,4,4,3.5,4,11,1.1799998,3.6700001,3.6700001,1
249,2016,2,7,4.75,3,4,14,1.3000002,3.3299999,3.6700001,3.9000001,0,4.5,3,3.75,3.6700001,0,1.0999999,4.3299999,3.6700001,1
250,2014,1,33,4.25,4,4,0,.36000013,3,1,4.3000002,1,,,,,,,,,
250,2015,1,34,5,4.25,4.6700001,0,1.5999999,3,3.3299999,2.5,1,4.25,4,4,4,0,.36000013,3,1,1
250,2016,1,35,4.75,4,4.3299999,1,1.5,2,3.3299999,4,1,5,2,4.25,4.6700001,0,1.5999999,3,3.3299999,1
251,2014,1,5,3.5,3.75,4,1,2,5,3.3299999,4.9000001,1,,,,,,,,,
251,2015,1,6,4.5,4.75,3.3299999,0,.80000019,6,4.3299999,3.5,0,3.5,4,3.75,4,1,2,5,3.3299999,1
251,2016,1,7,4.5,3.75,4.3299999,2,1.5999999,6,4.6700001,3.4000001,0,4.5,3,4.75,3.3299999,0,.80000019,6,4.3299999,0
256,2014,1,14,4,3.5,4,0,.63999987,3,1,4.4000001,1,,,,,,,,,
256,2015,1,15,3.75,2.75,4.3299999,0,1.9000001,4,4.3299999,3.8,0,4,4,3.5,4,0,.63999987,3,1,1
256,2016,1,16,3.5,3.5,3.3299999,0,.30000019,3.6700001,5,3.0999999,1,3.75,3,2.75,4.3299999,0,1.9000001,4,4.3299999,0
257,2014,1,5,3,3,3,6,1,3,4,3.8,0,,,,,,,,,
257,2015,1,6,3.75,2.25,2.6700001,0,1,2.3299999,5,2.7,1,3,3,3,3,6,1,3,4,0
257,2016,1,7,3.75,3.25,2.3299999,0,.5,3.6700001,4.6700001,3.0999999,0,3.75,2,2.25,2.6700001,0,1,2.3299999,5,1
258,2014,1,5,3,3,4,0,1.8200002,5,2.3299999,4.1999998,1,,,,,,,,,
258,2015,1,6,3.5,4,3.3299999,0,.5999999,5.6700001,3,2.3,1,3,4,3,4,0,1.8200002,5,2.3299999,1
258,2016,1,7,3,3.75,2.3299999,0,1.0999999,4.3299999,3.3299999,2.4000001,1,3.5,2,4,3.3299999,0,.5999999,5.6700001,3,1
259,2014,1,32,3,4,4,10,1.4499998,3,3.6700001,3.7,1,,,,,,,,,
259,2015,1,33,2,3,4.3299999,14,.30000019,3.3299999,3.9400001,2.9000001,1,3,3,4,4,10,1.4499998,3,3.6700001,1
259,2016,1,34,2.5,4,4.3299999,9,1.3000002,3.3299999,3.6700001,4,0,2,2,3,4.3299999,14,.30000019,3.3299999,3.9400001,1
260,2014,1,2,3.75,4,4,0,1,4.6700001,2.3299999,4.0999999,1,,,,,,,,,
260,2015,1,3,3.75,3,3.6700001,0,2.3000002,4.3299999,3.3299999,3.7,0,3.75,4,4,4,0,1,4.6700001,2.3299999,1
260,2016,1,4,4,3,4,0,.4000001,4.3299999,3.6700001,3.0999999,0,3.75,3,3,3.6700001,0,2.3000002,4.3299999,3.3299999,0
261,2014,1,15,2.5,3.75,5,0,2.0900002,4,3.6700001,4.5999999,1,,,,,,,,,
261,2015,1,16,3.5,4.25,3.3299999,1,.9000001,4.3299999,3.9400001,3.5999999,0,2.5,4,3.75,5,0,2.0900002,4,3.6700001,1
261,2016,1,17,3.25,4.75,3.6700001,0,2.5,3.6700001,4.3299999,4.6999998,1,3.5,3,4.25,3.3299999,1,.9000001,4.3299999,3.9400001,0
262,2014,1,14,3.25,4.25,4,0,1.6399999,4,4.6700001,2.3,1,,,,,,,,,
262,2015,1,15,3.75,4.75,4,0,1.5999999,4.3299999,3.6700001,2.9000001,1,3.25,2,4.25,4,0,1.6399999,4,4.6700001,1
262,2016,1,16,4.25,3.75,4,14,1.0999999,3.6700001,4,3.3,0,3.75,2,4.75,4,0,1.5999999,4.3299999,3.6700001,1
263,2014,1,19,3.25,3.25,3.6700001,0,2,4,2.6700001,3.8,0,,,,,,,,,
263,2015,1,20,2.75,3.5,3.3299999,0,1.9000001,3.6700001,3.3299999,2.3,1,3.25,3,3.25,3.6700001,0,2,4,2.6700001,0
263,2016,1,21,2.75,3.5,4,5,2.6999998,3.3299999,2.6700001,3.5,0,2.75,2,3.5,3.3299999,0,1.9000001,3.6700001,3.3299999,1
264,2014,1,19,3.25,3,3.3299999,0,1.8200002,4.3299999,4.6700001,4.9000001,0,,,,,,,,,
264,2015,1,20,3,3,2.6700001,10,.5999999,3.3299999,5,3.0999999,0,3.25,4,3,3.3299999,0,1.8200002,4.3299999,4.6700001,0
264,2016,1,21,3,3,3.3299999,2,2.0999999,2.3299999,3.3299999,3.9000001,0,3,3,3,2.6700001,10,.5999999,3.3299999,5,0
265,2014,1,19,2.25,3,3.6700001,0,1.4499998,5,4,3.2,1,,,,,,,,,
265,2015,1,20,3,3.25,3,11,1.4000001,4,3.6700001,4.5,1,2.25,3,3,3.6700001,0,1.4499998,5,4,1
265,2016,1,21,2.25,3,2.6700001,3,1.4000001,4.6700001,3.3299999,3.5999999,0,3,4,3.25,3,11,1.4000001,4,3.6700001,1
267,2014,2,4,2.5,3.25,3,0,2.3600001,4.6700001,1,4,0,,,,,,,,,
267,2015,2,5,1.75,3.25,3.3299999,2,1.1999998,3.6700001,2.6700001,4.3000002,1,2.5,3,3.25,3,0,2.3600001,4.6700001,1,0
267,2016,2,6,1.5,2.25,3,5,1.6999998,3.6700001,2.3299999,4.6999998,1,1.75,4,3.25,3.3299999,2,1.1999998,3.6700001,2.6700001,1
269,2014,1,3,3.25,4,4,0,2.3600001,4,3.3299999,4.1999998,1,,,,,,,,,
269,2015,1,4,3.5,4,4,13,1.1999998,4.6700001,3.3299999,3.5,0,3.25,4,4,4,0,2.3600001,4,3.3299999,1
269,2016,1,5,3,4,4.6700001,2,2.4000001,3.6700001,3.6700001,4.8000002,1,3.5,3,4,4,13,1.1999998,4.6700001,3.3299999,0
270,2014,2,12,3.5,3.25,3,0,2.9099998,4,2,3,0,,,,,,,,,
270,2015,2,13,2.5,2.75,3,15,1.5999999,3.6700001,3.3299999,2.2,1,3.5,3,3.25,3,0,2.9099998,4,2,0
270,2016,2,14,3,2,3,0,2,4,3.3299999,3.4000001,1,2.5,2,2.75,3,15,1.5999999,3.6700001,3.3299999,1
271,2014,1,15,3,3,4,0,2.4499998,3,3,4.4000001,1,,,,,,,,,
271,2015,1,16,4,2,3.3299999,1,1.4000001,4,5,4.5999999,1,3,4,3,4,0,2.4499998,3,3,1
271,2016,1,17,4.75,2.75,4.3299999,0,3.0999999,3.6700001,4.6700001,3,0,4,4,2,3.3299999,1,1.4000001,4,5,1
272,2014,1,1,4,4,4,0,1.8200002,3,1.67,3.8,1,,,,,,,,,
272,2015,1,2,4.75,4.5,3.3299999,0,1.6999998,2.6700001,2,3.3,0,4,3,4,4,0,1.8200002,3,1.67,1
272,2016,1,3,3.5,4,3.3299999,0,2.0999999,2.6700001,1.67,3.2,1,4.75,3,4.5,3.3299999,0,1.6999998,2.6700001,2,0
275,2014,1,14,2,2.75,3.3299999,0,3.1800001,4.3299999,2.6700001,3.3,0,,,,,,,,,
275,2015,1,15,2.75,3.25,4,0,2.0999999,3.3299999,5,3,1,2,3,2.75,3.3299999,0,3.1800001,4.3299999,2.6700001,0
275,2016,1,16,2.75,3.75,3,0,3.8,2.3299999,4.6700001,3.9000001,0,2.75,3,3.25,4,0,2.0999999,3.3299999,5,1
277,2014,2,1,1.25,3,3,0,4.0900002,4,3.6700001,2.4000001,1,,,,,,,,,
277,2015,2,2,2.5,3,4,2,2.9000001,4.3299999,5,2.5999999,0,1.25,2,3,3,0,4.0900002,4,3.6700001,1
277,2016,2,3,2.75,4.25,3.6700001,0,5,4.6700001,5,3.8,1,2.5,2,3,4,2,2.9000001,4.3299999,5,0
279,2014,1,3,3,4,4,0,2.27,3,3.6700001,4.4000001,1,,,,,,,,,
279,2015,1,4,3.75,4.5,3.6700001,5,1.0999999,3,4.6700001,3.2,0,3,4,4,4,0,2.27,3,3.6700001,1
279,2016,1,5,4.5,4.5,4.6700001,2,2.5,3,5,4,1,3.75,3,4.5,3.6700001,5,1.0999999,3,4.6700001,0
280,2014,1,5,3.25,4.25,4,0,1.6399999,4,4,4.9000001,1,,,,,,,,,
280,2015,1,6,3.75,3.25,3.6700001,0,1.5999999,4.3299999,4,4.8000002,1,3.25,4,4.25,4,0,1.6399999,4,4,1
280,2016,1,7,4,3.5,3.6700001,3,1.4000001,4,4.3299999,4,0,3.75,4,3.25,3.6700001,0,1.5999999,4.3299999,4,1
281,2014,2,2,3.5,4,4,4,1.27,2.3299999,2,4.3000002,1,,,,,,,,,
281,2015,2,3,3,4.5,5,0,.099999905,2,5,4.5999999,0,3.5,4,4,4,4,1.27,2.3299999,2,1
281,2016,2,4,3.5,3.25,5,2,1.9000001,3.0599999,4.6700001,3.9000001,0,3,4,4.5,5,0,.099999905,2,5,0
282,2014,1,0,3.75,4,3,2,2,3.6700001,2.6700001,1.7,1,,,,,,,,,
282,2015,1,1,3.75,3.25,4,0,1.9000001,3,2.3299999,1.6,0,3.75,1,4,3,2,2,3.6700001,2.6700001,1
282,2016,1,2,3.25,4.25,5,0,2.3000002,3,1.67,1.8,0,3.75,1,3.25,4,0,1.9000001,3,2.3299999,0
283,2014,2,3,3.75,4,3,0,1.5500002,4,3.6700001,4.5,1,,,,,,,,,
283,2015,2,4,3.5,4.75,2.6700001,2,.30000019,4.3299999,5,3.5999999,0,3.75,4,4,3,0,1.5500002,4,3.6700001,1
283,2016,2,5,3,3.75,3,1,1.6999998,5,3.3299999,4.5,1,3.5,3,4.75,2.6700001,2,.30000019,4.3299999,5,0
284,2014,1,15,3,4,4,0,1.6399999,3.3299999,3.3299999,3.7,0,,,,,,,,,
284,2015,1,16,2,4.25,5,0,.5,2.3299999,3.6700001,3.3,1,3,3,4,4,0,1.6399999,3.3299999,3.3299999,0
284,2016,1,17,2.5,4.75,3.6700001,18,2.5,3.6700001,3.6700001,3.8,0,2,3,4.25,5,0,.5,2.3299999,3.6700001,1
285,2014,1,5,1.75,3,4,0,3,5,4,2.0999999,1,,,,,,,,,
285,2015,1,6,1,3.25,4.3299999,1,1.9000001,4.6700001,5,2.9000001,0,1.75,2,3,4,0,3,5,4,1
285,2016,1,7,1.75,3.75,3.6700001,2,2.8000002,5,4.6700001,2.0999999,0,1,2,3.25,4.3299999,1,1.9000001,4.6700001,5,0
286,2014,1,0,3.25,3.5,4.6700001,3,2.0900002,3.6700001,2.6700001,3.7,0,,,,,,,,,
286,2015,1,1,3.25,3.5,4,0,1,4,5,1.6,0,3.25,3,3.5,4.6700001,3,2.0900002,3.6700001,2.6700001,0
286,2016,1,2,3,3.25,3.3299999,0,1.4000001,4,4.3299999,3.9000001,0,3.25,1,3.5,4,0,1,4,5,0
287,2014,1,10,3.75,3.75,3.6700001,0,2.0900002,4,2.3299999,5.6999998,0,,,,,,,,,
287,2015,1,11,4.25,3,4,0,1.0999999,4.6700001,4.3299999,3.0999999,0,3.75,5,3.75,3.6700001,0,2.0900002,4,2.3299999,0
287,2016,1,12,3.75,3.75,3,2,1.4000001,5.3299999,4.6700001,4.8000002,1,4.25,3,3,4,0,1.0999999,4.6700001,4.3299999,0
288,2014,1,21,3.5,4,4,0,1.6399999,3.3299999,3,4.8000002,1,,,,,,,,,
288,2015,1,22,3.5,4.5,5,0,.5,3.3299999,5,3.3,0,3.5,4,4,4,0,1.6399999,3.3299999,3,1
288,2016,1,23,4.25,4.25,4.6700001,1,.80000019,3.3299999,4.3299999,2.5999999,1,3.5,3,4.5,5,0,.5,3.3299999,5,0
289,2014,1,10,2,3.5,4,0,2.5500002,4,4,5.3000002,1,,,,,,,,,
289,2015,1,11,1.25,4.25,4.3299999,0,1.4000001,4.6700001,3.6700001,3.2,0,2,5,3.5,4,0,2.5500002,4,4,1
289,2016,1,12,1,3.5,5,0,2.3000002,5,4.3299999,3.7,0,1.25,3,4.25,4.3299999,0,1.4000001,4.6700001,3.6700001,0
291,2014,1,16,3.75,3.25,4,0,1.73,4,3,4.3000002,1,,,,,,,,,
291,2015,1,17,4.75,3,4,0,.5,3,3.9400001,3.8,1,3.75,4,3.25,4,0,1.73,4,3,1
291,2016,1,18,4.5,2.25,3.3299999,0,2.4000001,2.3299999,4,3.3,0,4.75,3,3,4,0,.5,3,3.9400001,1
292,2014,2,9,4,3.5,4,0,1.0900002,3,1.67,5.8000002,1,,,,,,,,,
292,2015,2,10,3.25,3.5,4,0,1,2.6700001,4,4.3000002,1,4,5,3.5,4,0,1.0900002,3,1.67,1
292,2016,2,11,4,3,4.6700001,0,.80000019,3.3299999,4.3299999,5,1,3.25,4,3.5,4,0,1,2.6700001,4,1
294,2014,1,15,3,3,3,0,3.27,4.3299999,3.3299999,6,0,,,,,,,,,
294,2015,1,16,2.75,3,2.3299999,0,2.1999998,3.6700001,3.3299999,1.6,0,3,5,3,3,0,3.27,4.3299999,3.3299999,0
294,2016,1,17,3,2.75,1.33,0,2.9000001,4,3.6700001,2.4000001,1,2.75,1,3,2.3299999,0,2.1999998,3.6700001,3.3299999,0
296,2014,2,1,2.75,2.5,2.6700001,0,2.73,5.3299999,4.6700001,3.7,0,,,,,,,,,
296,2015,2,2,3.75,1.5,3,6,1.5,4.3299999,5,2.4000001,0,2.75,3,2.5,2.6700001,0,2.73,5.3299999,4.6700001,0
296,2016,2,3,4.25,2.75,2.6700001,2,3.5999999,4,4.6700001,2.9000001,1,3.75,2,1.5,3,6,1.5,4.3299999,5,0
297,2014,2,8,2.25,3,3,0,3.8199999,4,1.67,3.9000001,0,,,,,,,,,
297,2015,2,9,2,2.25,4,1,2.5999999,4.6700001,1.67,2.4000001,1,2.25,3,3,3,0,3.8199999,4,1.67,0
297,2016,2,10,2,1.75,4.3299999,4,4.1999998,3.6700001,2,3.5,1,2,2,2.25,4,1,2.5999999,4.6700001,1.67,1
298,2014,1,1,3.75,4,3,0,1.4499998,3,2,2.0999999,1,,,,,,,,,
